,School Number,School,% Advanced,% Proficient,% Basic,% Below Basic,School Name,Assaults on Staff,Assaults on Students,Conduct OSS,county,enrollment
18465,4268,RINGGOLD EL SCH N,21.91,39.91,24.96,13.27,Gastonville EL Ctr,0.0,0.0,4.0,Washington,400.0
18466,4268,RINGGOLD EL SCH N,21.91,39.91,24.96,13.27,Gastonville EL Ctr,0.0,0.0,0.0,Washington,383.0
18467,4268,RINGGOLD EL SCH N,21.91,39.91,24.96,13.27,Gastonville EL Ctr,0.0,0.0,0.0,Washington,377.0
18468,4268,RINGGOLD EL SCH N,21.91,39.91,24.96,13.27,Ringgold El Sch North,0.0,0.0,5.0,Washington,569.0
18469,4268,RINGGOLD EL SCH N,21.91,39.91,24.96,13.27,Gastonville El Ctr,0.0,0.0,2.0,Washington,391.0
18470,4268,RINGGOLD EL SCH N,21.91,39.91,24.96,13.27,Ringgold El Sch North,0.0,0.0,8.0,Washington,544.0
18471,8197,RINGGOLD EL SCH SOUTH,12.79,33.25,29.64,24.3,Ringgold El Sch South,0.0,0.0,11.0,Washington,765.0
18472,8197,RINGGOLD EL SCH SOUTH,12.79,33.25,29.64,24.3,Ringgold El Sch South,0.0,0.0,22.0,Washington,791.0
18473,8197,RINGGOLD EL SCH SOUTH,12.79,33.25,29.64,24.3,Ringgold El Sch South,0.0,0.0,0.0,Washington,753.0
18474,8197,RINGGOLD EL SCH SOUTH,12.79,33.25,29.64,24.3,Ringgold El Sch South,0.0,0.0,14.0,Washington,759.0
18475,8103,RINGGOLD MS,11.27,29.4,31.07,28.26,Ringgold MS,0.0,0.0,115.0,Washington,689.0
18476,8103,RINGGOLD MS,11.27,29.4,31.07,28.26,Ringgold MS,0.0,0.0,68.0,Washington,617.0
18477,8103,RINGGOLD MS,11.27,29.4,31.07,28.26,Ringgold MS,0.0,0.0,45.0,Washington,668.0
18478,8103,RINGGOLD MS,11.27,29.4,31.07,28.26,Ringgold MS,0.0,0.0,60.0,Washington,625.0
18479,2781,RITTER EL SCH,13.85,37.37,29.64,19.09,Ritter El Sch,0.0,0.0,1.0,Lehigh,510.0
18480,2781,RITTER EL SCH,13.85,37.37,29.64,19.09,Ritter EL School,0.0,0.0,0.0,Lehigh,519.0
18481,2781,RITTER EL SCH,13.85,37.37,29.64,19.09,Ritter El Sch,0.0,0.0,1.0,Lehigh,543.0
18482,2781,RITTER EL SCH,13.85,37.37,29.64,19.09,Ritter El Sch,0.0,0.0,11.0,Lehigh,446.0
18483,2781,RITTER EL SCH,13.85,37.37,29.64,19.09,Ritter El Sch,0.0,0.0,3.0,Lehigh,590.0
18484,2781,RITTER EL SCH,13.85,37.37,29.64,19.09,Ritter El Sch,0.0,0.0,0.0,Lehigh,486.0
18485,2781,RITTER EL SCH,13.85,37.37,29.64,19.09,Ritter EL School,0.0,0.0,8.0,Lehigh,563.0
18486,2781,RITTER EL SCH,13.85,37.37,29.64,19.09,Ritter EL School,0.0,0.0,3.0,Lehigh,531.0
18487,2781,RITTER EL SCH,13.85,37.37,29.64,19.09,Ritter EL School,0.0,0.0,0.0,Lehigh,565.0
18488,2781,RITTER EL SCH,13.85,37.37,29.64,19.09,Ritter El Sch,0.0,0.0,1.0,Lehigh,530.0
18489,2781,RITTER EL SCH,13.85,37.37,29.64,19.09,Ritter El Sch,0.0,0.0,5.0,Lehigh,573.0
18490,2781,RITTER EL SCH,13.85,37.37,29.64,19.09,Ritter El Sch,0.0,0.0,0.0,Lehigh,588.0
18491,5093,RIVERSIDE EAST EL SCH,16.92,34.24,31.82,17.07,Riverside El Sch East,0.0,0.0,10.0,Lackawanna,509.0
18492,5093,RIVERSIDE EAST EL SCH,16.92,34.24,31.82,17.07,Riverside EL School East,0.0,0.0,0.0,Lackawanna,416.0
18493,5093,RIVERSIDE EAST EL SCH,16.92,34.24,31.82,17.07,Riverside El Sch East,0.0,0.0,6.0,Lackawanna,511.0
18494,5093,RIVERSIDE EAST EL SCH,16.92,34.24,31.82,17.07,Riverside El Sch East,0.0,0.0,0.0,Lackawanna,528.0
18495,5093,RIVERSIDE EAST EL SCH,16.92,34.24,31.82,17.07,Riverside El Sch East,0.0,0.0,0.0,Lackawanna,463.0
18496,5093,RIVERSIDE EAST EL SCH,16.92,34.24,31.82,17.07,Riverside El Sch East,0.0,0.0,11.0,Lackawanna,520.0
18497,5093,RIVERSIDE EAST EL SCH,16.92,34.24,31.82,17.07,Riverside EL School East,0.0,0.0,4.0,Lackawanna,472.0
18498,5093,RIVERSIDE EAST EL SCH,16.92,34.24,31.82,17.07,Riverside EL School East,0.0,0.0,0.0,Lackawanna,440.0
18499,5093,RIVERSIDE EAST EL SCH,16.92,34.24,31.82,17.07,Riverside EL School East,0.0,0.0,5.0,Lackawanna,480.0
18500,5093,RIVERSIDE EAST EL SCH,16.92,34.24,31.82,17.07,Riverside El Sch East,0.0,0.0,1.0,Lackawanna,529.0
18501,5093,RIVERSIDE EAST EL SCH,16.92,34.24,31.82,17.07,Riverside El Sch East,0.0,0.0,10.0,Lackawanna,494.0
18502,5093,RIVERSIDE EAST EL SCH,16.92,34.24,31.82,17.07,Riverside El Sch East,0.0,0.0,0.0,Lackawanna,494.0
18503,845,RIVERSIDE EL SCH,13.27,29.84,28.26,28.61,Riverside El Sch,0.0,0.0,117.0,Berks,852.0
18504,845,RIVERSIDE EL SCH,13.27,29.84,28.26,28.61,Riverside EL School,0.0,0.0,29.0,Berks,846.0
18505,845,RIVERSIDE EL SCH,13.27,29.84,28.26,28.61,Riverside El Sch,0.0,0.0,68.0,Berks,872.0
18506,845,RIVERSIDE EL SCH,13.27,29.84,28.26,28.61,Riverside El Sch,0.0,0.0,125.0,Berks,874.0
18507,845,RIVERSIDE EL SCH,13.27,29.84,28.26,28.61,Riverside El Sch,0.0,0.0,49.0,Berks,914.0
18508,845,RIVERSIDE EL SCH,13.27,29.84,28.26,28.61,Riverside El Sch,0.0,0.0,81.0,Berks,873.0
18509,845,RIVERSIDE EL SCH,13.27,29.84,28.26,28.61,Riverside EL School,0.0,0.0,112.0,Berks,879.0
18510,845,RIVERSIDE EL SCH,13.27,29.84,28.26,28.61,Riverside EL School,0.0,0.0,100.0,Berks,895.0
18511,845,RIVERSIDE EL SCH,13.27,29.84,28.26,28.61,Riverside EL School,0.0,0.0,52.0,Berks,923.0
18512,845,RIVERSIDE EL SCH,13.27,29.84,28.26,28.61,Riverside El Sch,0.0,0.0,42.0,Berks,845.0
18513,845,RIVERSIDE EL SCH,13.27,29.84,28.26,28.61,Riverside El Sch,0.0,0.0,43.0,Berks,891.0
18514,845,RIVERSIDE EL SCH,13.27,29.84,28.26,28.61,Riverside El Sch,0.0,0.0,42.0,Berks,847.0
18515,2496,RIVERSIDE JSHS,11.11,24.04,33.16,31.73,Riverside JSHS,0.0,0.0,124.0,Lackawanna,671.0
18516,2496,RIVERSIDE JSHS,11.11,24.04,33.16,31.73,Riverside JSHS,0.0,0.0,219.0,Lackawanna,781.0
18517,2496,RIVERSIDE JSHS,11.11,24.04,33.16,31.73,Riverside JSHS,0.0,0.0,121.0,Lackawanna,697.0
18518,2496,RIVERSIDE JSHS,11.11,24.04,33.16,31.73,Riverside JSHS,0.0,0.0,0.0,Lackawanna,700.0
18519,2496,RIVERSIDE JSHS,11.11,24.04,33.16,31.73,Riverside JSHS,0.0,0.0,0.0,Lackawanna,711.0
18520,2496,RIVERSIDE JSHS,11.11,24.04,33.16,31.73,Riverside JSHS,0.0,0.0,0.0,Lackawanna,685.0
18521,2496,RIVERSIDE JSHS,11.11,24.04,33.16,31.73,Riverside JSHS,0.0,0.0,192.0,Lackawanna,738.0
18522,2496,RIVERSIDE JSHS,11.11,24.04,33.16,31.73,Riverside JSHS,0.0,0.0,196.0,Lackawanna,762.0
18523,2496,RIVERSIDE JSHS,11.11,24.04,33.16,31.73,Riverside JSHS,0.0,0.0,118.0,Lackawanna,698.0
18524,2496,RIVERSIDE JSHS,11.11,24.04,33.16,31.73,Riverside JSHS,0.0,0.0,95.0,Lackawanna,693.0
18525,2496,RIVERSIDE JSHS,11.11,24.04,33.16,31.73,Riverside JSHS,0.0,0.0,51.0,Lackawanna,720.0
18526,2496,RIVERSIDE JSHS,11.11,24.04,33.16,31.73,Riverside JSHS,0.0,0.0,0.0,Lackawanna,686.0
18527,8188,RIVERSIDE MS,25.75,39.22,24.42,10.62,Riverside MS,0.0,0.0,19.0,Beaver,353.0
18528,8188,RIVERSIDE MS,25.75,39.22,24.42,10.62,Riverside MS,0.0,0.0,3.0,Beaver,360.0
18529,8188,RIVERSIDE MS,25.75,39.22,24.42,10.62,Riverside MS,0.0,0.0,6.0,Beaver,346.0
18530,8188,RIVERSIDE MS,25.75,39.22,24.42,10.62,Riverside MS,0.0,0.0,1.0,Beaver,366.0
18531,8188,RIVERSIDE MS,25.75,39.22,24.42,10.62,Riverside MS,0.0,0.0,12.0,Beaver,334.0
18532,8188,RIVERSIDE MS,25.75,39.22,24.42,10.62,Riverside MS,0.0,0.0,2.0,Beaver,338.0
18533,6748,RIVERSIDE WEST EL SCH,22.03,36.69,25.98,15.3,Riverside El Sch West,0.0,0.0,1.0,Lackawanna,348.0
18534,6748,RIVERSIDE WEST EL SCH,22.03,36.69,25.98,15.3,Riverside EL School West,0.0,0.0,1.0,Lackawanna,310.0
18535,6748,RIVERSIDE WEST EL SCH,22.03,36.69,25.98,15.3,Riverside El Sch West,0.0,0.0,7.0,Lackawanna,359.0
18536,6748,RIVERSIDE WEST EL SCH,22.03,36.69,25.98,15.3,Riverside El Sch West,0.0,0.0,4.0,Lackawanna,302.0
18537,6748,RIVERSIDE WEST EL SCH,22.03,36.69,25.98,15.3,Riverside El Sch West,0.0,0.0,4.0,Lackawanna,334.0
18538,6748,RIVERSIDE WEST EL SCH,22.03,36.69,25.98,15.3,Riverside El Sch West,0.0,0.0,25.0,Lackawanna,347.0
18539,6748,RIVERSIDE WEST EL SCH,22.03,36.69,25.98,15.3,Riverside EL School West,0.0,0.0,0.0,Lackawanna,313.0
18540,6748,RIVERSIDE WEST EL SCH,22.03,36.69,25.98,15.3,Riverside EL School West,0.0,0.0,0.0,Lackawanna,332.0
18541,6748,RIVERSIDE WEST EL SCH,22.03,36.69,25.98,15.3,Riverside EL School West,0.0,0.0,1.0,Lackawanna,317.0
18542,6748,RIVERSIDE WEST EL SCH,22.03,36.69,25.98,15.3,Riverside El Sch West,0.0,0.0,0.0,Lackawanna,327.0
18543,6748,RIVERSIDE WEST EL SCH,22.03,36.69,25.98,15.3,Riverside El Sch West,0.0,0.0,2.0,Lackawanna,342.0
18544,6748,RIVERSIDE WEST EL SCH,22.03,36.69,25.98,15.3,Riverside El Sch West,0.0,0.0,2.0,Lackawanna,344.0
18545,6928,RIVERVIEW HS,21.19,37.12,26.51,15.2,Riverview HS,0.0,0.0,7.0,Allegheny,500.0
18546,6928,RIVERVIEW HS,21.19,37.12,26.51,15.2,Riverview HS,0.0,0.0,64.0,Allegheny,624.0
18547,6928,RIVERVIEW HS,21.19,37.12,26.51,15.2,Riverview HS,0.0,0.0,10.0,Allegheny,483.0
18548,6928,RIVERVIEW HS,21.19,37.12,26.51,15.2,Riverview HS,0.0,0.0,0.0,Allegheny,465.0
18549,6928,RIVERVIEW HS,21.19,37.12,26.51,15.2,Riverview HS,0.0,0.0,45.0,Allegheny,565.0
18550,6928,RIVERVIEW HS,21.19,37.12,26.51,15.2,Riverview HS,0.0,0.0,17.0,Allegheny,473.0
18551,6928,RIVERVIEW HS,21.19,37.12,26.51,15.2,Riverview HS,0.0,0.0,31.0,Allegheny,613.0
18552,6928,RIVERVIEW HS,21.19,37.12,26.51,15.2,Riverview HS,0.0,0.0,21.0,Allegheny,612.0
18553,6928,RIVERVIEW HS,21.19,37.12,26.51,15.2,Riverview HS,0.0,0.0,286.0,Allegheny,575.0
18554,6928,RIVERVIEW HS,21.19,37.12,26.51,15.2,Riverview HS,0.0,0.0,13.0,Allegheny,507.0
18555,6928,RIVERVIEW HS,21.19,37.12,26.51,15.2,Riverview HS,0.0,0.0,8.0,Allegheny,553.0
18556,6928,RIVERVIEW HS,21.19,37.12,26.51,15.2,Riverview HS,0.0,0.0,7.0,Allegheny,450.0
18557,6245,ROBB EL SCH,13.52,33.17,28.66,24.66,Robb El Sch,0.0,0.0,4.0,Clinton,400.0
18558,6245,ROBB EL SCH,13.52,33.17,28.66,24.66,Robb EL School,0.0,0.0,5.0,Clinton,467.0
18559,6245,ROBB EL SCH,13.52,33.17,28.66,24.66,Robb El Sch,0.0,0.0,2.0,Clinton,407.0
18560,6245,ROBB EL SCH,13.52,33.17,28.66,24.66,Robb El Sch,0.0,0.0,2.0,Clinton,405.0
18561,6245,ROBB EL SCH,13.52,33.17,28.66,24.66,Robb El Sch,0.0,0.0,2.0,Clinton,413.0
18562,6245,ROBB EL SCH,13.52,33.17,28.66,24.66,Robb El Sch,0.0,0.0,0.0,Clinton,399.0
18563,6245,ROBB EL SCH,13.52,33.17,28.66,24.66,Robb EL School,0.0,0.0,8.0,Clinton,406.0
18564,6245,ROBB EL SCH,13.52,33.17,28.66,24.66,Robb EL School,0.0,0.0,9.0,Clinton,423.0
18565,6245,ROBB EL SCH,13.52,33.17,28.66,24.66,Robb EL School,0.0,0.0,0.0,Clinton,402.0
18566,6245,ROBB EL SCH,13.52,33.17,28.66,24.66,Robb El Sch,0.0,0.0,14.0,Clinton,421.0
18567,6245,ROBB EL SCH,13.52,33.17,28.66,24.66,Robb El Sch,0.0,0.0,4.0,Clinton,420.0
18568,6245,ROBB EL SCH,13.52,33.17,28.66,24.66,Robb El Sch,0.0,0.0,12.0,Clinton,415.0
18569,7532,ROBERT BENJAMIN WILEY COMM CS,3.96,23.1,38.09,34.9,Robert Benjamin Wiley Community CS,0.0,0.0,54.0,Erie,358.0
18570,7532,ROBERT BENJAMIN WILEY COMM CS,3.96,23.1,38.09,34.9,Gecac Community CS,0.0,0.0,37.0,Erie,355.0
18571,7532,ROBERT BENJAMIN WILEY COMM CS,3.96,23.1,38.09,34.9,Robert Benjamin Wiley Community CS,0.0,0.0,46.0,Erie,371.0
18572,7532,ROBERT BENJAMIN WILEY COMM CS,3.96,23.1,38.09,34.9,Robert Benjamin Wiley Community CS,0.0,0.0,7.0,Erie,345.0
18573,7532,ROBERT BENJAMIN WILEY COMM CS,3.96,23.1,38.09,34.9,Robert Benjamin Wiley Community CS,0.0,0.0,36.0,Erie,386.0
18574,7532,ROBERT BENJAMIN WILEY COMM CS,3.96,23.1,38.09,34.9,Gecac Community CS,0.0,0.0,156.0,Erie,329.0
18575,7532,ROBERT BENJAMIN WILEY COMM CS,3.96,23.1,38.09,34.9,Robert Benjamin Wiley Community CS,0.0,0.0,0.0,Erie,357.0
18576,7532,ROBERT BENJAMIN WILEY COMM CS,3.96,23.1,38.09,34.9,Robert Benjamin Wiley Community CS,0.0,0.0,33.0,Erie,363.0
18577,7532,ROBERT BENJAMIN WILEY COMM CS,3.96,23.1,38.09,34.9,Robert Benjamin Wiley Community CS,0.0,0.0,15.0,Erie,377.0
18578,7532,ROBERT BENJAMIN WILEY COMM CS,3.96,23.1,38.09,34.9,Robert Benjamin Wiley Community CS,0.0,0.0,0.0,Erie,403.0
18579,4952,ROBERT MORRIS NO 27,16.75,38.55,26.66,18.09,Robert Morris #27,0.0,0.0,11.0,Lackawanna,351.0
18580,4952,ROBERT MORRIS NO 27,16.75,38.55,26.66,18.09,Robert Morris #27,0.0,0.0,25.0,Lackawanna,336.0
18581,4952,ROBERT MORRIS NO 27,16.75,38.55,26.66,18.09,Robert Morris #27,0.0,0.0,37.0,Lackawanna,363.0
18582,4952,ROBERT MORRIS NO 27,16.75,38.55,26.66,18.09,Robert Morris #27,0.0,0.0,84.0,Lackawanna,315.0
18583,4952,ROBERT MORRIS NO 27,16.75,38.55,26.66,18.09,Robert Morris #27,0.0,0.0,0.0,Lackawanna,388.0
18584,4952,ROBERT MORRIS NO 27,16.75,38.55,26.66,18.09,Robert Morris #27,0.0,0.0,0.0,Lackawanna,348.0
18585,4952,ROBERT MORRIS NO 27,16.75,38.55,26.66,18.09,Robert Morris #27,0.0,0.0,19.0,Lackawanna,388.0
18586,4952,ROBERT MORRIS NO 27,16.75,38.55,26.66,18.09,Robert Morris #27,0.0,0.0,31.0,Lackawanna,366.0
18587,4952,ROBERT MORRIS NO 27,16.75,38.55,26.66,18.09,Robert Morris #27,0.0,0.0,54.0,Lackawanna,384.0
18588,4952,ROBERT MORRIS NO 27,16.75,38.55,26.66,18.09,Robert Morris #27,0.0,0.0,0.0,Lackawanna,366.0
18589,4952,ROBERT MORRIS NO 27,16.75,38.55,26.66,18.09,Robert Morris #27,0.0,0.0,7.0,Lackawanna,374.0
18590,4952,ROBERT MORRIS NO 27,16.75,38.55,26.66,18.09,Robert Morris #27,0.0,0.0,0.0,Lackawanna,304.0
18591,7756,ROBERT REID ELEM SCHOOL,15.49,35.75,28.05,20.71,Robert Reid El Sch,0.0,0.0,0.0,Dauphin,451.0
18592,7756,ROBERT REID ELEM SCHOOL,15.49,35.75,28.05,20.71,Robert Reid ELS,0.0,0.0,9.0,Dauphin,527.0
18593,7756,ROBERT REID ELEM SCHOOL,15.49,35.75,28.05,20.71,Robert Reid El Sch,0.0,0.0,2.0,Dauphin,451.0
18594,7756,ROBERT REID ELEM SCHOOL,15.49,35.75,28.05,20.71,Robert Reid El Sch,0.0,0.0,2.0,Dauphin,484.0
18595,7756,ROBERT REID ELEM SCHOOL,15.49,35.75,28.05,20.71,Robert Reid El Sch,0.0,0.0,0.0,Dauphin,464.0
18596,7756,ROBERT REID ELEM SCHOOL,15.49,35.75,28.05,20.71,Robert Reid El Sch,0.0,0.0,7.0,Dauphin,466.0
18597,7756,ROBERT REID ELEM SCHOOL,15.49,35.75,28.05,20.71,Robert Reid ELS,0.0,0.0,12.0,Dauphin,546.0
18598,7756,ROBERT REID ELEM SCHOOL,15.49,35.75,28.05,20.71,Robert Reid ELS,0.0,0.0,8.0,Dauphin,514.0
18599,7756,ROBERT REID ELEM SCHOOL,15.49,35.75,28.05,20.71,Robert Reid ELS,0.0,0.0,9.0,Dauphin,474.0
18600,7756,ROBERT REID ELEM SCHOOL,15.49,35.75,28.05,20.71,Robert Reid El Sch,0.0,0.0,0.0,Dauphin,441.0
18601,7756,ROBERT REID ELEM SCHOOL,15.49,35.75,28.05,20.71,Robert Reid El Sch,0.0,0.0,0.0,Dauphin,462.0
18602,7756,ROBERT REID ELEM SCHOOL,15.49,35.75,28.05,20.71,Robert Reid El Sch,0.0,0.0,8.0,Dauphin,487.0
18603,7629,ROBERTO CLEMENTE CS,7.43,27.36,36.33,28.87,Roberto Clemente CS,0.0,0.0,0.0,Lehigh,308.0
18604,7629,ROBERTO CLEMENTE CS,7.43,27.36,36.33,28.87,Roberto Clemente CS,0.0,0.0,22.0,Lehigh,214.0
18605,7629,ROBERTO CLEMENTE CS,7.43,27.36,36.33,28.87,Roberto Clemente CS,0.0,0.0,13.0,Lehigh,314.0
18606,7629,ROBERTO CLEMENTE CS,7.43,27.36,36.33,28.87,Roberto Clemente CS,0.0,0.0,0.0,Lehigh,310.0
18607,7629,ROBERTO CLEMENTE CS,7.43,27.36,36.33,28.87,Roberto Clemente CS,0.0,0.0,34.0,Lehigh,311.0
18608,7629,ROBERTO CLEMENTE CS,7.43,27.36,36.33,28.87,Roberto Clemente CS,0.0,0.0,50.0,Lehigh,231.0
18609,7629,ROBERTO CLEMENTE CS,7.43,27.36,36.33,28.87,Roberto Clemente CS,0.0,0.0,33.0,Lehigh,316.0
18610,7629,ROBERTO CLEMENTE CS,7.43,27.36,36.33,28.87,Roberto Clemente CS,0.0,0.0,0.0,Lehigh,316.0
18611,7629,ROBERTO CLEMENTE CS,7.43,27.36,36.33,28.87,Roberto Clemente CS,0.0,0.0,0.0,Lehigh,307.0
18612,7629,ROBERTO CLEMENTE CS,7.43,27.36,36.33,28.87,Roberto Clemente CS,0.0,0.0,1.0,Lehigh,318.0
18613,8317,ROBERTO CLEMENTE ELEMENTARY CS,3.06,18.87,32.94,45.1,Roberto Clemente Elementary Charter Scho,0.0,0.0,24.0,Lehigh,304.0
18614,3391,ROBERTS EL SCH,36.31,36.94,19.43,7.32,Roberts El Sch,0.0,0.0,0.0,Montgomery,333.0
18615,3391,ROBERTS EL SCH,36.31,36.94,19.43,7.32,Roberts EL School,0.0,0.0,0.0,Montgomery,296.0
18616,3391,ROBERTS EL SCH,36.31,36.94,19.43,7.32,Roberts El Sch,0.0,0.0,0.0,Montgomery,353.0
18617,3391,ROBERTS EL SCH,36.31,36.94,19.43,7.32,Roberts El Sch,0.0,0.0,5.0,Montgomery,366.0
18618,3391,ROBERTS EL SCH,36.31,36.94,19.43,7.32,Roberts El Sch,0.0,0.0,3.0,Montgomery,323.0
18619,3391,ROBERTS EL SCH,36.31,36.94,19.43,7.32,Roberts El Sch,0.0,0.0,0.0,Montgomery,361.0
18620,3391,ROBERTS EL SCH,36.31,36.94,19.43,7.32,Roberts EL School,0.0,0.0,0.0,Montgomery,310.0
18621,3391,ROBERTS EL SCH,36.31,36.94,19.43,7.32,Roberts EL School,0.0,0.0,0.0,Montgomery,289.0
18622,3391,ROBERTS EL SCH,36.31,36.94,19.43,7.32,Roberts EL School,0.0,0.0,0.0,Montgomery,315.0
18623,3391,ROBERTS EL SCH,36.31,36.94,19.43,7.32,Roberts El Sch,0.0,0.0,0.0,Montgomery,348.0
18624,3391,ROBERTS EL SCH,36.31,36.94,19.43,7.32,Roberts El Sch,0.0,0.0,1.0,Montgomery,319.0
18625,3391,ROBERTS EL SCH,36.31,36.94,19.43,7.32,Roberts El Sch,0.0,0.0,1.0,Montgomery,357.0
18626,751,ROBERTSDALE GR SCH,17.94,44.54,29.5,8.08,Robertsdale Gr Sch,0.0,0.0,0.0,Bedford,150.0
18627,751,ROBERTSDALE GR SCH,17.94,44.54,29.5,8.08,Robertsdale Gr School,0.0,0.0,2.0,Bedford,163.0
18628,751,ROBERTSDALE GR SCH,17.94,44.54,29.5,8.08,Robertsdale Gr Sch,0.0,0.0,0.0,Bedford,159.0
18629,751,ROBERTSDALE GR SCH,17.94,44.54,29.5,8.08,Robertsdale Gr Sch,0.0,0.0,0.0,Bedford,140.0
18630,751,ROBERTSDALE GR SCH,17.94,44.54,29.5,8.08,Robertsdale Gr Sch,0.0,0.0,0.0,Bedford,137.0
18631,751,ROBERTSDALE GR SCH,17.94,44.54,29.5,8.08,Robertsdale Gr Sch,0.0,0.0,0.0,Bedford,147.0
18632,751,ROBERTSDALE GR SCH,17.94,44.54,29.5,8.08,Robertsdale Gr School,0.0,0.0,0.0,Bedford,154.0
18633,751,ROBERTSDALE GR SCH,17.94,44.54,29.5,8.08,Robertsdale Gr School,0.0,0.0,0.0,Bedford,155.0
18634,751,ROBERTSDALE GR SCH,17.94,44.54,29.5,8.08,Robertsdale Gr School,0.0,0.0,0.0,Bedford,144.0
18635,751,ROBERTSDALE GR SCH,17.94,44.54,29.5,8.08,Robertsdale Gr Sch,0.0,0.0,0.0,Bedford,149.0
18636,751,ROBERTSDALE GR SCH,17.94,44.54,29.5,8.08,Robertsdale Gr Sch,0.0,0.0,0.0,Bedford,138.0
18637,751,ROBERTSDALE GR SCH,17.94,44.54,29.5,8.08,Robertsdale Gr Sch,0.0,0.0,0.0,Bedford,124.0
18638,868,ROBESON EL CTR,38.08,35.51,19.58,6.83,Robeson El Ctr,0.0,0.0,0.0,Berks,397.0
18639,868,ROBESON EL CTR,38.08,35.51,19.58,6.83,Robeson EL Ctr,0.0,0.0,9.0,Berks,451.0
18640,868,ROBESON EL CTR,38.08,35.51,19.58,6.83,Robeson El Ctr,0.0,0.0,0.0,Berks,396.0
18641,868,ROBESON EL CTR,38.08,35.51,19.58,6.83,Robeson El Ctr,0.0,0.0,0.0,Berks,401.0
18642,868,ROBESON EL CTR,38.08,35.51,19.58,6.83,Robeson El Ctr,0.0,0.0,0.0,Berks,438.0
18643,868,ROBESON EL CTR,38.08,35.51,19.58,6.83,Robeson El Ctr,0.0,0.0,0.0,Berks,401.0
18644,868,ROBESON EL CTR,38.08,35.51,19.58,6.83,Robeson EL Ctr,0.0,0.0,7.0,Berks,474.0
18645,868,ROBESON EL CTR,38.08,35.51,19.58,6.83,Robeson EL Ctr,0.0,0.0,15.0,Berks,469.0
18646,868,ROBESON EL CTR,38.08,35.51,19.58,6.83,Robeson EL Ctr,0.0,0.0,0.0,Berks,423.0
18647,868,ROBESON EL CTR,38.08,35.51,19.58,6.83,Robeson El Ctr,0.0,0.0,0.0,Berks,425.0
18648,868,ROBESON EL CTR,38.08,35.51,19.58,6.83,Robeson El Ctr,0.0,0.0,0.0,Berks,440.0
18649,868,ROBESON EL CTR,38.08,35.51,19.58,6.83,Robeson El Ctr,0.0,0.0,0.0,Berks,387.0
18650,2036,ROBISON EL SCH,31.31,35.72,21.36,11.62,Robison El Sch,0.0,0.0,0.0,Erie,396.0
18651,2036,ROBISON EL SCH,31.31,35.72,21.36,11.62,Robison EL School,0.0,0.0,1.0,Erie,370.0
18652,2036,ROBISON EL SCH,31.31,35.72,21.36,11.62,Robison El Sch,0.0,0.0,0.0,Erie,415.0
18653,2036,ROBISON EL SCH,31.31,35.72,21.36,11.62,Robison El Sch,0.0,0.0,0.0,Erie,440.0
18654,2036,ROBISON EL SCH,31.31,35.72,21.36,11.62,Robison El Sch,0.0,0.0,0.0,Erie,357.0
18655,2036,ROBISON EL SCH,31.31,35.72,21.36,11.62,Robison El Sch,0.0,0.0,0.0,Erie,422.0
18656,2036,ROBISON EL SCH,31.31,35.72,21.36,11.62,Robison EL School,0.0,0.0,0.0,Erie,356.0
18657,2036,ROBISON EL SCH,31.31,35.72,21.36,11.62,Robison EL School,0.0,0.0,0.0,Erie,367.0
18658,2036,ROBISON EL SCH,31.31,35.72,21.36,11.62,Robison EL School,0.0,0.0,0.0,Erie,354.0
18659,2036,ROBISON EL SCH,31.31,35.72,21.36,11.62,Robison El Sch,0.0,0.0,0.0,Erie,374.0
18660,2036,ROBISON EL SCH,31.31,35.72,21.36,11.62,Robison El Sch,0.0,0.0,0.0,Erie,361.0
18661,2036,ROBISON EL SCH,31.31,35.72,21.36,11.62,Robison El Sch,0.0,0.0,0.0,Erie,434.0
18662,7333,ROCHESTER AREA EL SCH,14.38,34.39,28.8,22.43,Rochester Area El Sch,0.0,0.0,42.0,Beaver,446.0
18663,7333,ROCHESTER AREA EL SCH,14.38,34.39,28.8,22.43,Rochester Area EL School,0.0,0.0,38.0,Beaver,431.0
18664,7333,ROCHESTER AREA EL SCH,14.38,34.39,28.8,22.43,Rochester Area El Sch,0.0,0.0,30.0,Beaver,362.0
18665,7333,ROCHESTER AREA EL SCH,14.38,34.39,28.8,22.43,Rochester Area El Sch,0.0,0.0,4.0,Beaver,354.0
18666,7333,ROCHESTER AREA EL SCH,14.38,34.39,28.8,22.43,Rochester Area El Sch,0.0,0.0,19.0,Beaver,454.0
18667,7333,ROCHESTER AREA EL SCH,14.38,34.39,28.8,22.43,Rochester Area El Sch,0.0,0.0,39.0,Beaver,347.0
18668,7333,ROCHESTER AREA EL SCH,14.38,34.39,28.8,22.43,Rochester Area EL School,0.0,0.0,37.0,Beaver,382.0
18669,7333,ROCHESTER AREA EL SCH,14.38,34.39,28.8,22.43,Rochester Area EL School,0.0,0.0,54.0,Beaver,406.0
18670,7333,ROCHESTER AREA EL SCH,14.38,34.39,28.8,22.43,Rochester Area EL School,0.0,0.0,52.0,Beaver,404.0
18671,7333,ROCHESTER AREA EL SCH,14.38,34.39,28.8,22.43,Rochester Area El Sch,0.0,0.0,125.0,Beaver,476.0
